number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
1,0,0,3,0,Gas light,4,NEON
5,5,0,8,0,Spa garment,4,ROBE
9,10,0,13,0,"Hebrew word for ""spring""",4,AVIV
13,17,0,21,0,Ideal course,5,PLANA
18,0,1,3,1,Chow chow chow,4,ALPO
19,5,1,13,1,"Presidential ""pet"" that sprouts an Afro",9,CHIAOBAMA
21,16,1,21,1,"Challah braids, e.g.",6,LOAVES
22,0,2,13,2,Bus?,14,CLEARASCRYSTAL
24,15,2,21,2,Bowlers,7,DERBIES
25,0,3,4,3,Ingredient in un cortado,5,LECHE
26,6,3,9,3,___ across the board (perfect score),4,TENS
27,12,3,16,3,Subatomic particles,5,MUONS
29,18,3,21,3,"Antiquated, quaintly",4,OLDE
30,4,4,8,4,Looks to pick things up,5,SHOPS
32,10,4,21,4,Photosynthesize?,12,GREENASGRASS
35,0,5,7,5,Some classic Chuck Taylor All Stars,8,HIGHTOPS
39,9,5,12,5,"Little Energizers, say",4,AAAS
40,14,5,18,5,Replay tech.,5,SLOMO
41,0,6,5,6,United,6,ALLIED
42,8,6,13,6,Volunteer,6,ENLIST
44,15,6,21,6,Gift for a budding myrmecologist,7,ANTFARM
48,0,7,11,7,Peal?,12,SOUNDASABELL
51,13,7,16,7,Garments often seen at royal weddings,4,ALBS
53,18,7,21,7,Stead,4,LIEU
54,0,8,3,8,Secondhand,4,USED
55,6,8,9,8,"""American Greed"" network",4,CNBC
56,12,8,15,8,"""Jump"" duo ___ Kross",4,KRIS
57,17,8,21,8,Finales,5,CODAS
58,0,9,2,9,Disposable sock in a shoe store,3,PED
59,4,9,7,9,Frame of mind,4,MOOD
61,9,9,14,9,Abhor,6,DETEST
64,16,9,21,9,Words stealthily mouthed to a friend while stuck in a boring conversation,6,SAVEME
65,3,10,18,10,Photoshop?,16,PRETTYASAPICTURE
68,0,11,5,11,Olympic snowboarding event,6,BIGAIR
71,7,11,12,11,Family-style meal with simmering broth,6,HOTPOT
72,14,11,17,11,Frolic,4,ROMP
73,19,11,21,11,Intelligence org.,3,NSA
76,0,12,4,12,Stinks,5,ODORS
77,6,12,9,12,Actress Ward,4,SELA
78,12,12,15,12,"Kristen of ""Barb and Star Go to Vista Del Mar""",4,WIIG
80,18,12,21,12,Mama pigs,4,SOWS
81,0,13,3,13,"Full house, in poker slang",4,BOAT
82,5,13,8,13,Exquisitely made basket,4,DUNK
83,10,13,21,13,Sting?,12,SMARTASAWHIP
87,0,14,6,14,Olympic runner ___ Felix,7,ALLYSON
89,8,14,13,14,Takes an oath,6,SWEARS
91,16,14,21,14,"Role on ""Seinfeld""",6,ELAINE
92,3,15,7,15,Onetime Turkish title,5,PASHA
94,9,15,12,15,"""What's the ___?""",4,HARM
95,14,15,21,15,Aggressively enterprising sort,8,GOGETTER
97,0,16,11,16,Iron?,12,SMOOTHASSILK
101,13,16,17,16,"2006 mockumentary with a 2020 ""Subsequent Moviefilm""",5,BORAT
102,0,17,3,17,___ Alto,4,PALO
103,5,17,9,17,Multiple-choice choice,5,OTHER
104,12,17,15,17,Drudge,4,PEON
105,17,17,21,17,It's-time connector,5,ABOUT
110,0,18,6,18,Tickler's targets,7,ARMPITS
112,8,18,21,18,Quenched?,14,PLEASEDASPUNCH
116,0,19,5,19,Soaks in hot water,6,STEEPS
117,8,19,16,19,"Wear white to a chili cook-off, you might say",9,TEMPTFATE
118,18,19,21,19,Marathon segment,4,MILE
119,0,20,4,20,Setting for ultra close-up photos,5,MACRO
120,8,20,11,20,"For two, musically",4,ADUE
121,13,20,16,20,Crockpot creation,4,STEW
122,18,20,21,20,Collared shirt accessory,4,STAY
1,0,0,0,3,"Table salt, to a chemist",4,NACL
2,1,0,1,3,One of the Hearst magazines,4,ELLE
3,2,0,2,3,International grp. headquartered in Vienna,4,OPEC
4,3,0,3,3,Comedian Trevor,4,NOAH
5,5,0,5,2,TV brand,3,RCA
6,6,0,6,5,"""You're embarrassing me!""",6,OHSTOP
7,7,0,7,5,Muscles targeted by curls,6,BICEPS
