number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
1,0,0,7,0,"""It's not that simple""",8,YESANDNO
9,9,0,13,0,Kind of passage,5,NASAL
14,15,0,19,0,When Juliet drinks the potion,5,ACTIV
19,0,1,7,1,Race held annually in early March,8,IDITAROD
20,9,1,13,1,"Computer expert, for short",5,ITPRO
21,15,1,20,1,Reading can be found on it,6,THAMES
23,0,2,13,2,"Bigamy, legally speakin'?",14,PARTNERINCRIME
25,15,2,20,2,[I forgot the words ...],6,LALALA
26,1,3,3,3,Eau so big?,3,MER
27,7,3,11,3,"Stellar, as a pitching outing",5,NOHIT
28,13,3,20,3,"Pirate fodder, once",8,BLANKCDS
30,3,4,6,4,Right hand,4,AIDE
34,8,4,11,4,"Joel's smuggling partner on HBO's ""The Last of Us""",4,TESS
35,14,4,20,4,Creative types,7,ARTISTS
36,0,5,10,5,Where copy editors are workin'?,11,CHECKINDESK
40,12,5,17,5,"Beefeater, e.g.",6,DRYGIN
42,0,6,8,6,Certain legal guardian,9,FOSTERDAD
43,11,6,13,6,Shade,3,HUE
44,15,6,20,6,"Pitch tents, say",6,ENCAMP
48,0,7,2,7,Auction unit,3,LOT
49,4,7,7,7,Loads,4,ATON
50,9,7,14,7,Heading on a balance sheet,6,ASSETS
53,16,7,20,7,Classic Hasbro toy that debuted in 1964,5,GIJOE
54,0,8,3,8,Lenovo competitor,4,ACER
56,6,8,15,8,"""Enjoyin' your meal?"" or ""I'll be servin' you today""?",10,WAITINLINE
59,17,8,20,8,Super Bowl LVI winners,4,RAMS
60,0,9,5,9,One can be empty or veiled,6,THREAT
63,7,9,10,9,Spirit,4,SOUL
64,13,9,20,9,"Brussels administrative official, informally",8,EUROCRAT
66,3,10,6,10,"Oxford, e.g.",4,SHOE
68,8,10,12,10,"""___ is like a cat: It only comes to you if you ignore it"": Gillian Flynn",5,SLEEP
71,14,10,17,10,France before it was France,4,GAUL
72,0,11,7,11,"Animal that resembles a raccoon more than a bear, despite its name",8,REDPANDA
76,10,11,13,11,Opposite of da,4,NYET
78,15,11,20,11,Spell out in Spanish?,6,SIESTA
82,0,12,3,12,Crumbly cake topping,4,OREO
83,5,12,14,12,Reaction to the climax of a heartbreakin' movie?,10,ENDINTEARS
87,17,12,20,12,"Equipment used to make ""pizza slices"" or ""French fries""",4,SKIS
88,0,13,4,13,Church chorus,5,AMENS
90,6,13,11,13,Styled like Jimi Hendrix at Woodstock,6,AFROED
91,13,13,16,13,Sch. near the Getty Center,4,UCLA
94,18,13,20,13,Cooper's raw material,3,OAK
95,0,14,5,14,"OutKast, e.g.",6,RAPDUO
97,7,14,9,14,Gnaw (at),3,EAT
98,12,14,20,14,"First-time offense, so to speak",9,STRIKEONE
100,3,15,8,15,Concave bodily features,6,INNIES
102,10,15,20,15,Statute regulatin' surrogacy?,11,MOTHERINLAW
104,0,16,6,16,Big ___,7,SPENDER
107,9,16,12,16,2022 horror sci-fi film co-starring Daniel Kaluuya,4,NOPE
108,14,16,17,16,Item on a wish list,4,WANT
109,0,17,7,17,Japanese fried pork cutlet,8,TONKATSU
111,9,17,13,17,"World capital closest to ""Null Island"" (0°N, 0°E)",5,ACCRA
113,17,17,19,17,"Before, poetically",3,ERE
116,0,18,5,18,Cause of warming tropical seas,6,ELNINO
