number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
1,1,0,4,0,Visitor center handouts,4,MAPS
5,7,0,11,0,Crew supervisor on a merchant ship,5,BOSUN
10,14,0,20,0,QB Patrick who was 2018's N.F.L. M.V.P.,7,MAHOMES
17,0,1,4,1,"Like a pub crawler's breath, perhaps",5,BEERY
18,6,1,12,1,*Embarrassing pants mishap?,7,SEATRIP
20,14,1,20,1,Set apart,7,ISOLATE
21,0,2,4,2,"Relative of ""ciao""",5,ADIOS
22,6,2,12,2,"""I never met a ___ I didn't like"": Garfield",7,LASAGNA
23,14,2,20,2,Like some tans,7,SPRAYON
24,0,3,7,3,*Shipper of British toilets?,8,LOOMOVER
26,9,3,12,3,Something you might use just for the halibut?,4,REEL
27,14,3,16,3,"___ Plaines, Ill.",3,DES
28,18,3,20,3,Hill worker,3,ANT
29,0,4,6,4,Modern-day groundskeeper?,7,KCUPPOD
30,8,4,10,4,"Wanda Sykes, Regina Hall and Amy Schumer, for the 2022 Oscars",3,MCS
31,13,4,17,4,Divides into sectors,5,ZONES
33,3,5,5,5,"5-Down, in Spanish",3,OSO
34,7,5,9,5,"""I'm not impressed""",3,MEH
35,11,5,13,5,Some sci-fi effects,3,CGI
37,15,5,20,5,"Fast line at the airport, informally",6,TSAPRE
41,0,6,3,6,Small figures?,4,BODS
44,5,6,13,6,*Big fight for a Disney heroine from Polynesia?,9,MOANABOUT
47,15,6,20,6,Some track-and-field races,6,RELAYS
48,0,7,4,7,"""They tell me …""",5,IHEAR
50,6,7,12,7,Impulsive sorts?,7,NEURONS
51,14,7,20,7,Spanish gentlemen,7,SENORES
52,0,8,6,8,Standing at the ready,7,ONALERT
54,9,8,11,8,"Affectionate attention, for short",3,TLC
55,13,8,18,8,Neither blows it nor crushes it,6,DOESOK
56,0,9,8,9,"Grabs lunch, say",9,GETSABITE
59,10,9,14,9,Word with cane or cone,5,SUGAR
61,16,9,20,9,"As a friend, in French",5,ENAMI
64,0,10,2,10,"""That hits the spot!""",3,AAH
65,5,10,15,10,Voyage by rocket … or a feature of the answers to the 12 starred clues?,11,SPACETRAVEL
68,18,10,20,10,U-Haul offering,3,VAN
69,0,11,4,11,One rounded up in a roundup,5,STEER
72,6,11,10,11,A car that won't start is a common one in horror films,5,TROPE
73,12,11,20,11,Ties again,9,REFASTENS
76,2,12,7,12,Pulitzer-winning novelist Lurie,6,ALISON
78,9,12,11,12,Extreme vexation,3,IRE
