number,start_col,start_row,end_col,end_row,clue,"length (optional column, for checking only)","answer (optional column, for checking only)"
1,0,0,3,0,Precursor to a circuit breaker,4,FUSE
5,5,0,9,0,____ bar,5,SPACE
10,11,0,14,0,Pointed remark,4,BARB
14,16,0,20,0,Common spa descriptor,5,OASIS
19,0,1,3,1,"""Hello there, sailor!""",4,AHOY
20,5,1,9,1,Gourmet mushroom with poisonous lookalikes,5,MOREL
21,11,1,14,1,Somewhat,4,ABIT
22,16,1,20,1,Core workout challenge,5,PLANK
23,0,2,20,2,"Looks up from reading ""Frankenstein""?",21,COMESOUTOFONESSHELLEY
27,0,3,7,3,Moody North Yorkshire setting,8,THEMOORS
28,9,3,13,3,Handy,5,UTILE
29,15,3,20,3,Restless,6,UNEASY
30,2,4,5,4,Split hairs?,4,PART
31,8,4,11,4,"Words exchanged during an ""altar""-cation",4,IDOS
32,14,4,18,4,Revise,5,AMEND
33,0,5,16,5,"Reads ""Catch-22,"" ""Closing Time"" and ""Something Happened"" — and doesn't stop there?",17,GOESTHROUGHHELLER
39,18,5,20,5,Atmospheric driving hazard,3,FOG
42,0,6,4,6,Came to,5,AWOKE
43,6,6,9,6,Assistant,4,AIDE
44,12,6,14,6,The joy of text?,3,LOL
45,16,6,20,6,Expression of a grump,5,SCOWL
47,0,7,2,7,Cheeky remarks … or something near the cheek,3,LIP
48,4,7,7,7,Kendrick Lamar's 2017 Best Rap Album Grammy winner,4,DAMN
50,10,7,14,7,"""Aquaman"" actor Jason",5,MOMOA
52,17,7,20,7,English indie pop singer Parks,4,ARLO
53,0,8,3,8,Sleek reef swimmers,4,EELS
55,5,8,20,8,"Borrows ""The Color Purple"" from the library instead of ""The Flowers""?",16,TAKESALONGWALKER
60,1,9,5,9,1960s activist Bobby,5,SEALE
62,7,9,11,9,Word with play or fight,5,SWORD
63,13,9,16,9,Belgrade resident,4,SERB
64,18,9,20,9,See 36-Down,3,STY
65,3,10,6,10,First in a line of 13 popes,4,LEOI
67,8,10,12,10,Strands,5,WISPS
69,14,10,17,10,Lifewater and Elixir brand,4,SOBE
71,0,11,2,11,"""Wow!""",3,OOH
74,4,11,7,11,Fashion guru Tim,4,GUNN
76,9,11,13,11,"""____ the spirit!""",5,THATS
78,15,11,19,11,D.E.A. target,5,NARCO
81,0,12,15,12,"Listens to ""Tom Jones"" on audiobook?",16,PLAYSTHEFIELDING
85,17,12,20,12,Matterhorn range,4,ALPS
87,0,13,3,13,Wheely good invention?,4,TIRE
88,6,13,10,13,Off,5,AMISS
89,13,13,16,13,____ tube,4,BOOB
91,18,13,20,13,H,3,ETA
92,0,14,4,14,Conclude by,5,ENDAT
94,6,14,8,14,Dawson in the Pro Football Hall of Fame,3,LEN
95,11,14,14,14,"""Chat another time!"" in an I.M.",4,TTYL
97,16,14,20,14,Bolt in a sprint,5,USAIN
99,0,15,2,15,Director Guillermo ____ Toro,3,DEL
100,4,15,20,15,"Reads ""Lady Chatterley's Lover"" so many times its spine splits?",17,BREAKSTHELAWRENCE
105,2,16,6,16,Cryptids on snowy mountains,5,YETIS
107,9,16,12,16,Mars bar with shortbread and chocolate,4,TWIX
108,15,16,18,16,[sigh],4,ALAS
109,0,17,5,17,"Pilot green-lighter, in brief",6,TVEXEC
111,7,17,11,17,"""Ask away!""",5,SHOOT
113,13,17,20,17,Iconic scarecrow topper,8,STRAWHAT
117,0,18,20,18,"Donates some copies of ""King Lear"" to the Renaissance Festival?",21,GIVESAFAIRSHAKESPEARE
120,0,19,4,19,Still,5,INERT
121,6,19,9,19,Curling locale,4,RINK
122,11,19,15,19,"Musical with the song ""Another Suitcase in Another Hall""",5,EVITA
123,17,19,20,19,"____ Rachel Wood of ""Westworld""",4,EVAN
124,0,20,4,20,"Castles, essentially",5,FORTS
125,6,20,9,20,Chances,4,ODDS
126,11,20,15,20,Not let lapse,5,RENEW
127,17,20,20,20,It can be outstanding,4,DEBT
1,0,0,0,3,"""Octopuses can use tools,"" e.g.",4,FACT
2,1,0,1,3,"""This is not good!""",4,UHOH
3,2,0,2,9,Words said while shaking one's head in disgust,10,SOMEPEOPLE
4,3,0,3,6,One might be found next to a neck pillow in an airport shop,7,EYEMASK
5,5,0,5,5,Suave,6,SMOOTH
6,6,0,6,3,Decant,4,POUR
7,7,0,7,3,Painting and filmmaking,4,ARTS
8,8,0,8,2,Person in a head set?,3,CEO
9,9,0,9,6,Keebler cookie with shortbread and chocolate,7,ELFUDGE
10,11,0,11,5,Send away,6,BANISH
11,12,0,12,3,"Biblical analogue of Aron in ""East of Eden""",4,ABEL
12,13,0,13,3,High-____ (kind of jeans or apartment building),4,RISE
13,14,0,14,2,"South Korean ""Princes of Pop""",3,BTS
14,16,0,16,6,Jimmies and corkscrews,7,OPENERS
15,17,0,17,4,"Debbie of ""Fame"" and ""Grey's Anatomy""",5,ALLEN
16,18,0,18,9,Things often next to napkins in place settings,10,SALADFORKS
17,19,0,19,3,Spanish Agnes,4,INES
18,20,0,20,3,Absolut alternative,4,SKYY
24,4,2,4,7,Put in order,6,SORTED
25,10,2,10,5,Text-writer's segue,4,OTOH
26,15,2,15,5,Philosopher David,4,HUME
31,8,4,8,6,Alternative to a diaphragm,3,IUD
32,14,4,14,10,Like games marked 1->99,7,ALLAGES
33,0,5,0,8,Strong wind,4,GALE
